Match ID,Date,Venue,Bat First,Bat Second,Innings,Over,Ball,Batter,Non Striker,Bowler,Batter Runs,Extra Runs,Runs From Ball,Ball Rebowled,Extra Type ,Wicket,Method,Player Out,Innings Runs,Innings Wickets,Target Score,Runs to Get,Balls Remaining,Winner,Chased Successfully,Total Batter Runs,Total Non Striker Runs,Batter Balls Faced,Non Striker Balls Faced,Player Out Runs,Player Out Balls Faced,Bowler Runs Conceded,Valid Ball,match_no,fielder
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,14,1,RM Patidar,MK Lomror,Yash Thakur,1,0,1,,[],0,,,628,23,554,-74,41,RCB,1,27,0,17,9,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,14,2,MK Lomror,RM Patidar,Yash Thakur,4,0,4,,[],0,,,632,23,554,-78,40,RCB,1,4,27,2,42,,,4,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,14,3,MK Lomror,RM Patidar,Yash Thakur,1,0,1,,[],0,,,633,23,554,-79,39,RCB,1,5,27,3,42,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,14,4,RM Patidar,MK Lomror,Yash Thakur,1,0,1,,[],0,,,634,23,554,-80,38,RCB,1,28,5,18,11,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,14,5,MK Lomror,RM Patidar,Yash Thakur,0,1,1,,['legbyes'],0,,,635,23,554,-81,37,RCB,1,5,28,4,43,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,14,6,RM Patidar,MK Lomror,Yash Thakur,1,0,1,,[],0,,,636,23,554,-82,36,RCB,1,29,5,19,12,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,15,1,RM Patidar,MK Lomror,MP Yadav,0,0,0,,[],0,,,636,23,554,-82,35,RCB,1,29,5,20,12,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,15,2,RM Patidar,MK Lomror,MP Yadav,0,0,0,,[],1,caught,RM Patidar,636,24,554,-82,34,RCB,1,29,5,21,12,29,21,0,1,15,D Padikkal
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,15,3,KD Karthik,MK Lomror,MP Yadav,0,0,0,,[],0,,,636,24,554,-82,33,RCB,1,0,5,1,12,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,15,4,KD Karthik,MK Lomror,MP Yadav,0,0,0,,[],0,,,636,24,554,-82,32,RCB,1,0,5,2,12,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,15,5,KD Karthik,MK Lomror,MP Yadav,0,0,0,,[],0,,,636,24,554,-82,31,RCB,1,0,5,3,12,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,15,6,KD Karthik,MK Lomror,MP Yadav,1,0,1,,[],0,,,637,24,554,-83,30,RCB,1,1,5,4,12,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,16,1,KD Karthik,MK Lomror,Yash Thakur,1,0,1,,[],0,,,638,24,554,-84,29,RCB,1,2,5,5,12,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,16,2,MK Lomror,KD Karthik,Yash Thakur,6,0,6,,[],0,,,644,24,554,-90,28,RCB,1,11,2,5,49,,,6,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,16,3,MK Lomror,KD Karthik,Yash Thakur,4,0,4,,[],0,,,648,24,554,-94,27,RCB,1,15,2,6,49,,,4,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,16,4,MK Lomror,KD Karthik,Yash Thakur,6,0,6,,[],0,,,654,24,554,-100,26,RCB,1,21,2,7,49,,,6,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,16,5,MK Lomror,KD Karthik,Yash Thakur,1,0,1,,[],0,,,655,24,554,-101,25,RCB,1,22,2,8,49,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,16,6,KD Karthik,MK Lomror,Yash Thakur,1,0,1,,[],0,,,656,24,554,-102,24,RCB,1,3,22,6,16,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,1,KD Karthik,MK Lomror,Naveen-ul-Haq,1,0,1,,[],0,,,657,24,554,-103,23,RCB,1,4,22,7,16,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,2,MK Lomror,KD Karthik,Naveen-ul-Haq,6,0,6,,[],0,,,663,24,554,-109,22,RCB,1,28,4,9,51,,,6,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,3,MK Lomror,KD Karthik,Naveen-ul-Haq,4,0,4,,[],0,,,667,24,554,-113,21,RCB,1,32,4,10,51,,,4,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,4,MK Lomror,KD Karthik,Naveen-ul-Haq,0,1,1,,['legbyes'],0,,,668,24,554,-114,20,RCB,1,32,4,11,51,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,5,KD Karthik,MK Lomror,Naveen-ul-Haq,0,1,1,,['wides'],0,,,669,24,554,-115,19,RCB,1,4,32,7,0,,,1,0,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,5,KD Karthik,MK Lomror,Naveen-ul-Haq,0,0,0,,[],1,caught,KD Karthik,669,25,554,-115,19,RCB,1,4,32,8,19,4,8,0,1,15,KL Rahul
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,17,6,Mayank Dagar,MK Lomror,Naveen-ul-Haq,0,0,0,,[],0,,,669,25,554,-115,18,RCB,1,0,32,1,19,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,18,1,MK Lomror,Mayank Dagar,Yash Thakur,1,0,1,,[],1,runout,Mayank Dagar,670,26,554,-116,17,RCB,1,33,0,12,1,0,1,1,1,15,N Pooran
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,18,2,RJW Topley,MK Lomror,Yash Thakur,0,0,0,,[],0,,,670,26,554,-116,16,RCB,1,0,33,1,20,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,18,3,RJW Topley,MK Lomror,Yash Thakur,0,0,0,,[],0,,,670,26,554,-116,15,RCB,1,0,33,2,20,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,18,4,RJW Topley,MK Lomror,Yash Thakur,1,0,1,,[],0,,,671,26,554,-117,14,RCB,1,1,33,3,20,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,18,5,MK Lomror,RJW Topley,Yash Thakur,0,0,0,,[],1,caught,MK Lomror,671,27,554,-117,13,RCB,1,33,1,13,3,33,13,0,1,15,N Pooran
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,18,6,Mohammed Siraj,RJW Topley,Yash Thakur,0,0,0,,[],0,,,671,27,554,-117,12,RCB,1,0,1,1,3,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,1,RJW Topley,Mohammed Siraj,Ravi Bishnoi,0,0,0,,[],0,,,671,27,554,-117,11,RCB,1,1,0,4,1,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,2,RJW Topley,Mohammed Siraj,Ravi Bishnoi,1,0,1,,[],0,,,672,27,554,-118,10,RCB,1,2,0,5,1,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,3,Mohammed Siraj,RJW Topley,Ravi Bishnoi,0,0,0,,[],0,,,672,27,554,-118,9,RCB,1,0,2,2,5,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,4,Mohammed Siraj,RJW Topley,Ravi Bishnoi,0,1,1,,['wides'],0,,,673,27,554,-119,8,RCB,1,0,2,2,0,,,1,0,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,4,Mohammed Siraj,RJW Topley,Ravi Bishnoi,0,0,0,,[],0,,,673,27,554,-119,8,RCB,1,0,2,3,5,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,5,Mohammed Siraj,RJW Topley,Ravi Bishnoi,6,0,6,,[],0,,,679,27,554,-125,7,RCB,1,6,2,4,5,,,6,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,19,6,Mohammed Siraj,RJW Topley,Ravi Bishnoi,6,0,6,,[],0,,,685,27,554,-131,6,RCB,1,12,2,5,5,,,6,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,20,1,RJW Topley,Mohammed Siraj,Naveen-ul-Haq,1,0,1,,[],0,,,686,27,554,-132,5,RCB,1,3,12,6,5,,,1,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,20,2,Mohammed Siraj,RJW Topley,Naveen-ul-Haq,0,0,0,,[],0,,,686,27,554,-132,4,RCB,1,12,3,6,6,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,20,3,Mohammed Siraj,RJW Topley,Naveen-ul-Haq,0,0,0,,[],0,,,686,27,554,-132,3,RCB,1,12,3,7,6,,,0,1,15,
202415,4/2/2024,"M Chinnaswamy Stadium, Bengaluru, Bengaluru",RCB,LSG,2,20,4,Mohammed Siraj,RJW Topley,Naveen-ul-Haq,0,0,0,,[],1,caught,Mohammed Siraj,686,28,554,-132,2,RCB,1,12,3,8,6,12,8,0,1,15,N Pooran
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,1,PD Salt,SP Narine,KK Ahmed,0,4,4,,['byes'],0,,,398,10,667,0,119,DC,0,0,0,1,26,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,2,PD Salt,SP Narine,KK Ahmed,0,1,1,,['wides'],0,,,399,10,667,0,118,DC,0,0,0,1,0,,,1,0,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,2,PD Salt,SP Narine,KK Ahmed,0,0,0,,[],0,,,399,10,667,0,118,DC,0,0,0,2,26,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,3,PD Salt,SP Narine,KK Ahmed,0,0,0,,[],0,,,399,10,667,0,117,DC,0,0,0,3,26,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,4,PD Salt,SP Narine,KK Ahmed,0,2,2,,['wides'],0,,,401,10,667,0,116,DC,0,0,0,3,0,,,2,0,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,4,SP Narine,PD Salt,KK Ahmed,0,0,0,,[],0,,,401,10,667,0,116,DC,0,0,0,1,63,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,5,SP Narine,PD Salt,KK Ahmed,0,0,0,,[],0,,,401,10,667,0,115,DC,0,0,0,2,63,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,1,6,SP Narine,PD Salt,KK Ahmed,0,0,0,,[],0,,,401,10,667,0,114,DC,0,0,0,3,63,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,2,1,PD Salt,SP Narine,I Sharma,0,1,1,,['legbyes'],0,,,402,10,667,0,113,DC,0,0,0,4,29,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,2,2,SP Narine,PD Salt,I Sharma,0,0,0,,[],0,,,402,10,667,0,112,DC,0,0,0,4,64,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,2,3,SP Narine,PD Salt,I Sharma,0,0,0,,[],0,,,402,10,667,0,111,DC,0,0,0,5,64,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,2,4,SP Narine,PD Salt,I Sharma,1,0,1,,[],0,,,403,10,667,0,110,DC,0,1,0,6,64,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,2,5,PD Salt,SP Narine,I Sharma,4,0,4,,[],0,,,407,10,667,0,109,DC,0,4,1,5,32,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,2,6,PD Salt,SP Narine,I Sharma,4,0,4,,[],0,,,411,10,667,0,108,DC,0,8,1,6,32,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,3,1,SP Narine,PD Salt,KK Ahmed,2,0,2,,[],0,,,413,10,667,0,107,DC,0,3,8,7,66,,,2,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,3,2,SP Narine,PD Salt,KK Ahmed,4,0,4,,[],0,,,417,10,667,0,106,DC,0,7,8,8,66,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,3,3,SP Narine,PD Salt,KK Ahmed,1,0,1,,[],0,,,418,10,667,0,105,DC,0,8,8,9,66,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,3,4,PD Salt,SP Narine,KK Ahmed,4,0,4,,[],0,,,422,10,667,0,104,DC,0,12,8,7,35,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,3,5,PD Salt,SP Narine,KK Ahmed,0,0,0,,[],0,,,422,10,667,0,103,DC,0,12,8,8,35,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,3,6,PD Salt,SP Narine,KK Ahmed,4,0,4,,[],0,,,426,10,667,0,102,DC,0,16,8,9,35,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,4,1,SP Narine,PD Salt,I Sharma,6,0,6,,[],0,,,432,10,667,0,101,DC,0,14,16,10,69,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,4,2,SP Narine,PD Salt,I Sharma,6,0,6,,[],0,,,438,10,667,0,100,DC,0,20,16,11,69,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,4,3,SP Narine,PD Salt,I Sharma,4,0,4,,[],0,,,442,10,667,0,99,DC,0,24,16,12,69,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,4,4,SP Narine,PD Salt,I Sharma,0,0,0,,[],0,,,442,10,667,0,98,DC,0,24,16,13,69,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,4,5,SP Narine,PD Salt,I Sharma,6,0,6,,[],0,,,448,10,667,0,97,DC,0,30,16,14,69,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,4,6,SP Narine,PD Salt,I Sharma,4,0,4,,[],0,,,452,10,667,0,96,DC,0,34,16,15,69,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,5,1,PD Salt,SP Narine,A Nortje,0,0,0,,[],0,,,452,10,667,0,95,DC,0,16,34,10,41,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,5,2,PD Salt,SP Narine,A Nortje,2,0,2,,[],0,,,454,10,667,0,94,DC,0,18,34,11,41,,,2,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,5,3,PD Salt,SP Narine,A Nortje,0,0,0,,[],1,caught,PD Salt,454,11,667,0,93,DC,0,18,34,12,41,18,12,0,1,16,T Stubbs
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,5,4,A Raghuvanshi,SP Narine,A Nortje,4,0,4,,[],0,,,458,11,667,0,92,DC,0,4,34,1,41,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,5,5,A Raghuvanshi,SP Narine,A Nortje,4,0,4,,[],0,,,462,11,667,0,91,DC,0,8,34,2,41,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,5,6,A Raghuvanshi,SP Narine,A Nortje,2,0,2,,[],0,,,464,11,667,0,90,DC,0,10,34,3,41,,,2,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,6,1,SP Narine,A Raghuvanshi,Rasikh Salam,0,0,0,,[],0,,,464,11,667,0,89,DC,0,34,10,16,3,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,6,2,SP Narine,A Raghuvanshi,Rasikh Salam,4,0,4,,[],0,,,468,11,667,0,88,DC,0,38,10,17,3,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,6,3,SP Narine,A Raghuvanshi,Rasikh Salam,6,0,6,,[],0,,,474,11,667,0,87,DC,0,44,10,18,3,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,6,4,SP Narine,A Raghuvanshi,Rasikh Salam,0,0,0,,[],0,,,474,11,667,0,86,DC,0,44,10,19,3,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,6,5,SP Narine,A Raghuvanshi,Rasikh Salam,4,0,4,,[],0,,,478,11,667,0,85,DC,0,48,10,20,3,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,6,6,SP Narine,A Raghuvanshi,Rasikh Salam,4,0,4,,[],0,,,482,11,667,0,84,DC,0,52,10,21,3,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,7,1,A Raghuvanshi,SP Narine,Sumit Kumar,1,0,1,,[],0,,,483,11,667,0,83,DC,0,11,52,4,47,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,7,2,SP Narine,A Raghuvanshi,Sumit Kumar,0,0,0,,[],0,,,483,11,667,0,82,DC,0,52,11,22,4,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,7,3,SP Narine,A Raghuvanshi,Sumit Kumar,1,0,1,,[],0,,,484,11,667,0,81,DC,0,53,11,23,4,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,7,4,A Raghuvanshi,SP Narine,Sumit Kumar,1,0,1,,[],0,,,485,11,667,0,80,DC,0,12,53,5,49,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,7,5,SP Narine,A Raghuvanshi,Sumit Kumar,1,0,1,,[],0,,,486,11,667,0,79,DC,0,54,12,24,5,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,7,6,A Raghuvanshi,SP Narine,Sumit Kumar,1,0,1,,[],0,,,487,11,667,0,78,DC,0,13,54,6,50,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,8,1,A Raghuvanshi,SP Narine,AR Patel,4,0,4,,[],0,,,491,11,667,0,77,DC,0,17,54,7,50,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,8,2,A Raghuvanshi,SP Narine,AR Patel,1,0,1,,[],0,,,492,11,667,0,76,DC,0,18,54,8,50,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,8,3,SP Narine,A Raghuvanshi,AR Patel,6,0,6,,[],0,,,498,11,667,0,75,DC,0,60,18,25,8,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,8,4,SP Narine,A Raghuvanshi,AR Patel,1,0,1,,[],0,,,499,11,667,0,74,DC,0,61,18,26,8,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,8,5,A Raghuvanshi,SP Narine,AR Patel,0,1,1,,['legbyes'],0,,,500,11,667,0,73,DC,0,18,61,9,52,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,8,6,SP Narine,A Raghuvanshi,AR Patel,6,0,6,,[],0,,,506,11,667,0,72,DC,0,67,18,27,9,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,9,1,A Raghuvanshi,SP Narine,Sumit Kumar,1,0,1,,[],0,,,507,11,667,0,71,DC,0,19,67,10,53,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,9,2,SP Narine,A Raghuvanshi,Sumit Kumar,1,0,1,,[],0,,,508,11,667,0,70,DC,0,68,19,28,10,,,1,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,9,3,A Raghuvanshi,SP Narine,Sumit Kumar,0,0,0,,[],0,,,508,11,667,0,69,DC,0,19,68,11,54,,,0,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,9,4,A Raghuvanshi,SP Narine,Sumit Kumar,2,0,2,,[],0,,,510,11,667,0,68,DC,0,21,68,12,54,,,2,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,9,5,A Raghuvanshi,SP Narine,Sumit Kumar,6,0,6,,[],0,,,516,11,667,0,67,DC,0,27,68,13,54,,,6,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,9,6,A Raghuvanshi,SP Narine,Sumit Kumar,4,0,4,,[],0,,,520,11,667,0,66,DC,0,31,68,14,54,,,4,1,16,
202416,4/3/2024,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam, Visakhapatnam",KKR,DC,1,10,1,SP Narine,A Raghuvanshi,MR Marsh,0,1,1,,['wides'],0,,,521,11,667,0,65,DC,0,68,31,28,0,,,1,0,16,
